userId;numCores;diskSpace;memory;swap;distroVersion;kernel;class;cpu;country;architecture;distribution
401076;4;2096000;8192;0;7.0;3.0.0;workstation;Intel Core 2 Quad Q8300;United Kingdom;x86_64;Debian
28828;2;1024305;2047;2047;14.04.3 LTS, Trusty Tahr;3.13.0;workstation;Intel Core 2 Duo E8400;Italy;x86_64;Xubuntu
170280;4;472183;1507;973;10.04;2.6.32;workstation;Intel(R) Xeon(TM) CPU 2.20GHz;United States;i686;Ubuntu
467968;6;1426019;8000;4503;2.0.3;2.6.38;workstation;AMD Phenom(tm) II X6 1090T Processor;Russian Federation;x86_64;Gentoo Linux
468960;2;327680;2048;0;lenny;2.6.26;workstation;;Russian Federation;i386;Debian
487845;2;1500000;2048;2055;13;3.0.1;workstation;AMD Opteron 170;Italy;x86_64;Slackware
215747;8;139262;5985;3820;2.0.3;2.6.38;workstation;Intel(R) Core(TM) i7 CPU 950;Estonia;x86_64;Gentoo Linux
487815;1;2000000;2048;0;squeeze/sid;2.6.30;workstation;AMD Athlon 64;United States;amd64;Debian
487815;1;80000;1024;0;squeeze/sid;2.6.30;workstation;AMD Athlon XP;United States;x86;Debian
469226;1;485878;1002;2383;10.04;2.6.32;workstation;Intel(R) Pentium(R) 4 CPU 2.00GHz;Canada;i686;Ubuntu
469226;2;934660;3019;4291;10.04;2.6.32;workstation;Intel(R) Pentium(R) D CPU 3.40GHz;Canada;x86_64;Ubuntu
469226;8;3753179;7978;2384;10.04;2.6.32;workstation;Intel(R) Core(TM) i7-2600K CPU;Canada;x86_64;Ubuntu
380131;4;1946419;24721;10265;2.0.3;3.17.8;workstation;Intel(R) Core(TM) i5-2500 CPU;Italy;x86_64;Gentoo Linux
218687;2;298248;4047;4194;14.04.2 LTS, Trusty Tahr;3.13.0;workstation;Intel(R) Core(TM)2 CPU 6600;France;x86_64;Ubuntu
488347;1;40960;630;0;6;2.6.32;workstation;Intel Pentium 4;India;unknown;Debian
478773;1;163840;4096;0;\N;3.0.4;workstation;Intel Core 2 Duo;Spain;x86_64;Chakra
397262;2;512000;2048;0;10.04;2.6.32;workstation;Intel Core Duo;Poland;x86;Ubuntu
470017;4;1980000;8096;2560;\N;2.6.37;workstation;AMD Phenom(tm) II X4 810;Canada;x86;Gentoo Linux
470115;6;1500000;16384;16384;Wheezy;3.0.0;workstation;AMD Phenom II X6;United States;amd64;Debian
483611;1;143360;1536;1024;11.04;3.0.0;workstation;Intel Pentium 4;Andorra;unknown;Ubuntu
81749;6;4432;16384;0;\N;3.0.4;workstation;AMD Phenom(tm) II X6 1100T Processor;Germany;x86_64;Exherbo
188384;0;117715;1012;2965;\N;2.6.22;workstation;;Finland;i686;Debian
339577;2;0;2048;0;Tumbleweed;4.0.4;workstation;1 x Intel Core 2 Duo CPU E4400;Argentina;x86_64;openSUSE
339577;4;0;4096;0;14.04.3 LTS;3.13.0;workstation;intel core i3-2100;Argentina;x86_64;Ubuntu
489183;4;500000;4;0;8;3.16.1;workstation;Intel;France;amd64;Debian
487724;2;70981;4033;4093;\N;3.8.0;workstation;Pentium(R) Dual-Core CPU E5200;United States;i686;Ubuntu
366560;4;1537259;16044;2055;12.1;3.16.7;workstation;Intel(R) Core(TM) i5-2320 CPU;Netherlands;x86_64;openSUSE
302447;1;476940;7866;0;13.37;2.6.37;workstation;AMD Athlon LE-1640;Denmark;x86_64;Slackware
302447;1;930837;1879;8192;13.37.0;2.6.37;workstation;AMD Athlon(tm) Processor LE-1640;Denmark;x86_64;Slackware
447238;8;1146090;12012;1953;Rolling Release;3.7.10;workstation;Intel(R) Core(TM) i7 CPU 920;United Kingdom;x86_64;Arch
470990;1;98432;1772;580;6.0.2;2.6.32;workstation;AMD Athlon(tm) Processor LE-1600;Bosnia Herzegovina;i686;Debian
334681;2;250000;2048;0;8;3.16.6;workstation;1 x Inte Core i3;Italy;x86_64;Debian
476129;4;1163045;7998;10237;11.4;3.16.7;workstation;Intel(R) Xeon(R) CPU 5130;United States;x86_64;openSUSE
448319;6;1500;4000;2000;testing;3.0.1;workstation;AMD Phenom II x6 1055T;Italy;amd64;Debian
490080;4;600;1000;0;10.04;2.6.32;workstation;AMD Phenom II;Netherlands;unknown;Ubuntu
488475;1;87941;624;1964;release;2.6.40;workstation;Pentium III (Coppermine);United Kingdom;i686;Fedora
176471;4;477019;8161;13311;4;3.14.24;workstation;AMD Phenom(tm) 9750 Quad-Core Processor;France;x86_64;Mageia
471816;2;362482;3701;2047;n/a;3.6.8;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5200;Argentina;x86_64;Arch
423429;2;1066219;3961;4096;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Duo CPU E8400;Germany;x86_64;Kubuntu
490386;2;233156;2010;0;11;2.6.38;workstation;Intel(R) Xeon(R) CPU 5150;United States;i686;Linux Mint
321827;1;936365;3017;1953;desktop;3.0.6;workstation;AMD Athlon(tm) 64 Processor 3400;United States;x86_64;Gentoo Linux
147212;2;163840;2048;0;2.0.3;3.0.2;workstation;AMD Athlon 5050e;Poland;amd64;Gentoo Linux
68835;2;2132765;8005;9538;\N;2.6.32;workstation;Intel(R) Core(TM)2 Duo CPU E8300;Sweden;x86_64;Ubuntu
490698;4;1209488;3963;1907;9;2.6.32;workstation;AMD Phenom(tm) 9850 Quad-Core Processor;United States;x86_64;Linux Mint
332931;2;220869;3957;16394;13.0;2.6.36;workstation;AMD Opteron 246;United States;x86_64;Slackware
1232;1;26786;2016;1961;release;3.17.7;workstation;AMD Athlon(tm) XP 3000;United States;i686;Fedora
361816;4;1729161;4096;0;15;2.6.40;workstation;AMD Phenom(tm) II X4 955 Processor;United States;x86_64;Fedora
402596;4;362496;3956;0;14.1;3.10.17;workstation;Intel i7-2600;United States;x86_64;Slackware
203728;4;828135;3295;2863;\N;2.6.32;workstation;Intel(R) Core(TM)2 Quad CPU Q9450;Hungary;i686;Debian
491825;4;2411724;2048;0;Wheezy;3.0.0;workstation;Intel Q9550;Belgium;x86;Debian
368899;2;163840;2048;0;6.0.3;2.6.32;workstation;Intel Pentium 4;Venezuela;i686;Debian
486189;4;40000;2048;0;11.04;3.0.0;workstation;Intel Q8200;Russian Federation;i386;Ubuntu
280687;4;346334;8001;15257;\N;2.6.38;workstation;giu-17;Germany;x86_64;Ubuntu
492023;1;122880;512;0;6;2.6.32;workstation;Intel Pentium 4;Italy;i386;Debian
148116;2;461894;3823;7628;11.10;3.0.0;workstation;Pentium(R) Dual-Core CPU E5200;Canada;x86_64;Ubuntu
148116;1;40960;5;0;2.4.36;2.4.36;workstation;Intel Pentium 4;Canada;i686;IPCop
492143;4;1525760;4096;0;Caldero 2;3.3.6;workstation;1 x AMD Phenom II X4 955;Costa Rica;x86;Mageia
474193;2;1000000;4000;0;14.1;3.10.17;workstation;Intel E8400;Slovakia;x86_64;Slackware
406884;1;81920;768;0;\N;3.10.3;workstation;Intel Pentium 4;United States;x86;Gentoo Linux
456454;4;687006;3960;17401;11.04;2.6.38;workstation;AMD Phenom(tm) II X4 B50 Processor;Croatia;x86_64;Ubuntu
36497;2;81920;512;0;12;2.6.26;workstation;Intel 2600;United States;x86;Fedora
129698;4;1079808;16384;0;11;2.6.37;workstation;Intel(R) Core(TM) i7-2600K CPU;Denmark;x86_64;openSUSE
449063;1;81920;512;0;\N;2.6.32;workstation;Intel Celeron;Russian Federation;i386;Debian
422077;2;300000;2830;0;13.37;2.6.37;workstation;AMD Athlon(tm) II X2 220 Processor;Netherlands;i686;Slackware
492861;6;256000;2048;0;Squeeze;2.6.32;workstation;AMD Phenom II x6 1055T;Belarus;amd64;Debian
416864;2;785542;7995;2047;2.0.3;2.6.39;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 6000;Bulgaria;x86_64;Gentoo Linux
5664;4;561157;4096;0;\N;3.2.13;workstation;Intel Q6600;United Kingdom;unknown;Arch
470506;2;655360;2048;0;11.04;2.6.3;workstation;Intel Core 2 Duo;Germany;unknown;Ubuntu
154681;8;951422;12265;12582;14.1;3.10.93;workstation;Intel(R) Core(TM) i7 CPU 920;United States;x86_64;Slackware
449855;4;1403596;3962;4769;11.04;2.6.38;workstation;AMD Phenom(tm) 9850 Quad-Core Processor;Russian Federation;x86_64;Kubuntu
493461;4;1792000;8192;0;Squeeze;2.6.32;workstation;AMD Phenomx4 64;Peru;amd64;Debian
493522;2;2621440;4048;0;stable;2.6.39;workstation;AMD Athlon 64 X2 6000+;Italy;amd64;Debian
58325;2;937835;2006;953;\N;3.13.0;workstation;Intel(R) Atom(TM) CPU N270;Germany;i686;Ubuntu
264169;2;327680;4096;0;\N;2.6.36;workstation;AMD x2 6000+ 3,4GHz;Germany;x86_64;Gentoo Linux
493852;1;327680;1024;512;11.04;2.6.38;workstation;Intel Celeron;Poland;x86;Kubuntu
475970;2;74136;2003;1028;14;2.6.35;workstation;Intel(R) Pentium(R) Dual CPU E2180;Brazil;i686;Fedora
494050;2;163840;2048;0;11.3;2.6.37;workstation;Intel Xeon Prestonia;United States;x86;openSUSE
312398;1;256000;2000;0;\N;2.6.31;workstation;Intel Core 2 Duo;Canada;unknown;Ubuntu
494080;2;276640;1995;4095;10;2.6.35;workstation;Intel(R) Core(TM)2 Duo CPU E8200;Russian Federation;i686;Linux Mint
494094;1;69711;503;518;6.0.2;2.6.32;workstation;AMD-K6(tm) 3D processor;Brazil;i586;unknown
217367;4;187893;5982;4110;\N;2.6.22;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Czech Republic;x86_64;openSUSE
49631;2;2815190;749;923;10.04;2.6.32;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4800;Germany;i686;Ubuntu
494446;8;9169894;8190;9765;7 (wheezy);3.16.0;workstation;Intel Core i7 860 2.8GHz;Czech Republic;x86_64;Debian
159581;2;148305;984;1953;6.0.2;2.6.32;workstation;Intel(R) Pentium(R) Dual CPU E2140;Estonia;i686;Debian
159581;2;450368;1001;243;6.0.2;2.6.32;workstation;Pentium(R) Dual-Core CPU E5300;Estonia;i686;Debian
334440;1;0;0;0;\N;3.3.3;workstation;Intel I7 920;Germany;x86_64;Arch
494693;4;245760;4000;0;s6;2.6.32;workstation;1 x Intel Pentium 4;France;x86;Debian
476867;4;1488896;2048;4096;11.3;2.6.34;workstation;AMD Phenom II 940;United Kingdom;amd64;openSUSE
70159;4;1884958;7986;4103;\N;3.2.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9505;Australia;x86_64;Ubuntu
269040;2;200000;2000;0;8;2.6.37;workstation;Intel E6500;Switzerland;i386;Mepis
424527;1;18109;741;839;11.04;3.0.0;workstation;Intel(R) Pentium(R) 4 CPU 1.70GHz;Australia;i686;Ubuntu
451447;2;122880;1024;0;Sisyphus;3.0.4;workstation;Intel Core Duo;Russian Federation;unknown;ALT Linux
439026;2;1947312;3824;0;\N;3.16.0;workstation;Intel(R) Pentium(R) Dual CPU E2220;Netherlands;x86_64;Ubuntu
266541;1;372413;487;1906;\N;2.6.32;workstation;Geode(TM) Integrated Processor by National Semi;United Kingdom;i586;unknown
495117;4;285688;3958;0;2.0.3;3.1.0;workstation;Intel(R) Core(TM)2 Quad CPU Q8200;China;x86_64;Gentoo Linux
282986;1;152856;498;1024;11;2.6.30;workstation;Intel(R) Celeron(TM) CPU 1300MHz;Finland;i686;Fedora
266110;8;3693568;8192;14198;6;1.29.1;workstation;Intel(R) Xeon(R) CPU E5420;Germany;x86_64;CentOS
235975;8;204800;3000;0;14;2.6.35;workstation;1;United States;i686;Fedora
495315;2;6566290;3956;6016;15;3.1.1;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 6000;United States;x86_64;Fedora
448385;2;327680;8008;0;Testing;3.0.0;workstation;Intel Core 2 Duo E7200;Czech Republic;amd64;Debian
441056;4;500000;4096;0;\N;2.6.38;workstation;Intel(R) Core(TM) i5-2400 CPU;Netherlands;x86_64;Ubuntu
313015;2;237095;5981;11652;12;3.0.0;workstation;Intel(R) Core(TM)2 CPU 6600;Finland;x86_64;Linux Mint
418029;1;471827;2024;3914;2010.2;2.6.33;workstation;AMD Athlon(tm) XP 3000;Russian Federation;i686;Mandriva
306256;4;1869601;7985;0;\N;3.2.0;workstation;AMD Phenom(tm) II X4 965 Processor;United Kingdom;x86_64;Ubuntu
353578;4;8945301;8163;10485;8 (jessie);3.16.0;workstation;AMD Phenom(tm) 9550 Quad-Core Processor;United States;x86_64;Debian
257642;6;512000;8000;0;\N;3.5.7;workstation;1 x AMD Phenom II X6 1100T;Poland;amd64;Gentoo Linux
495711;4;1327680;60000;16600;15;2.6.40;workstation;Intel BX80562Q6600;United States;x86_64;Fedora
120256;2;814242;2770;6354;10.04;2.6.32;workstation;Intel(R) Core(TM)2 Duo CPU E7200;United States;i686;Ubuntu
495820;4;1048576;4096;0;11.04;2.6.38;workstation;Phenom X4;Austria;amd64;Ubuntu
340034;2;2953186;12012;3812;\N;2.6.38;workstation;AMD Athlon II X2 250;Sweden;x86_64;Gentoo Linux
446243;2;1048576;8000;0;\N;2.6.35;workstation;Intel Core 2 Extreme QX9650;Spain;amd64;Debian
496076;1;153600;768;0;11.04;2.6.38;workstation;AMD Athlon 64;United Kingdom;i686;Ubuntu
365310;2;987430;1001;2016;14;2.6.35;workstation;Genuine Intel(R) CPU 2140;Philippines;i686;Fedora
495609;2;358400;2000;0;6.0;2.6.32;workstation;AMD Athlon 64 X2;Sweden;amd64;Debian
233805;1;102400;768;0;\N;2.6.32;workstation;UltraSparc IIe;Germany;sparc64;Ubuntu
496351;2;512000;1024;0;13.1;2.6.26;workstation;AMD Athlon 64;Brazil;unknown;Slackware
493285;6;256000;4096;0;1;2.6.38;workstation;AMD Phenom II x6 1055T;Canada;i586;Mageia
496292;2;465524;2011;3993;7;3.2.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 3800;Poland;x86_64;Debian
187600;1;36766;971;0;12.10;3.5.0;workstation;AMD Duron(tm) processor;Mexico;i686;Xubuntu
496528;2;1189469;4051;2047;testing;3.0.0;workstation;Intel(R) Core(TM)2 Duo CPU E6550;Poland;i686;Debian
345026;2;2676541;8006;8582;unstable;3.2.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5200;Spain;x86_64;Debian
430755;1;3000000;8192;0;\N;2.6.33;workstation;AMD Phenom X4 9850;Russian Federation;unknown;Mandriva
496760;8;2097152;16384;0;Rolling Release;3.8.7;workstation;Intel I7;United Kingdom;x86_64;Arch
496754;1;114657;741;757;11.10;3.0.0;workstation;Intel(R) Pentium(R) 4 CPU 2.00GHz;Netherlands;i686;Ubuntu
496802;1;1400305;2003;1957;10.0;3.12.6;workstation;AMD Athlon(tm) 64 Processor 3500;Greece;x86_64;Gentoo Linux
184441;2;626901;3009;992;n/a;3.4.0;workstation;Intel(R) Core(TM)2 CPU 4300;United States;x86_64;Gentoo Linux
371290;4;961170;8176;0;14.04.3 LTS, Trusty Tahr;3.13.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Canada;x86_64;Ubuntu
491039;4;1500000;3000;1900;10.04;2.6.32;workstation;AMD;South Africa;unknown;Ubuntu
330250;6;0;16384;0;\N;3.12.6;workstation;AMD Phenom(tm) II X6 1090T Processor;Austria;amd64;Gentoo Linux
491624;2;623752;2013;1804;11.04;3.0.0;workstation;Intel(R) Core(TM)2 Duo CPU E6550;France;i686;Ubuntu
497245;1;231694;1518;3075;unstable;3.1.0;workstation;AMD Athlon(tm) 64 Processor 3000;Russian Federation;i686;Debian
451849;1;160000;4094;8187;Xfce 4.10;3.8.13;workstation;DualCore AMD Athlon 64 X2, 2100 MHz (10.5 x 200) 4000+;Romania;amd64;Gentoo Linux
457364;2;1048576;4096;0;11,4;2.6.37;workstation;AMD Athlon 64;Germany;unknown;openSUSE
328893;2;4494394;4096;0;\N;3.0.3;workstation;AMD Athlon II;Finland;amd64;Arch
497434;2;1000;6000;4000;\N;3.18.3;workstation;AMD Phenom II X2 550;Portugal;i686;PCLinuxOS
479928;2;81920;1024;0;\N;2.6.39;workstation;Intel Core 2 Duo;Russian Federation;i686;Gentoo Linux
326972;2;702750;15828;5120;testing;3.2.0;workstation;AMD Athlon(tm) II X2 B26 Processor;United States;x86_64;Debian
326972;1;34235;120;1122;7.1;3.2.0;workstation;Intel(R) Celeron(TM) CPU 1300MHz;United States;i686;Debian
289416;4;\N;\N;\N;14.04;3.13.0;workstation;Intel(R) Core(TM) i5-4440 CPU;Germany;amd64;Ubuntu
369149;0;14277;980;960;\N;2.6.9;workstation;;Denmark;i686;Red Hat
497997;4;1048576;2024;0;11.10;3.0.0;workstation;Intel i5 650 3.20Ghz;Spain;unknown;Ubuntu
498119;4;720;6;0;14.1;3.10.17;workstation;Intel Core i7 2630QM;Brazil;x86_64;Slackware
461212;2;43569;1946;3904;15;2.6.40;workstation;Intel(R) Core(TM)2 Duo CPU T5670;Colombia;i686;Fedora
498328;4;4850036;8002;40770;11.10;3.0.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Israel;x86_64;Ubuntu
498364;4;\N;\N;\N;\N;3.18.11;workstation;core 2 quad;Japan;x86_64;Gentoo Linux
475683;1;716800;2048;0;\N;2.6.32;workstation;AMD Athlon 64;Russian Federation;unknown;Debian
497245;2;72230;1001;2934;6.0.1;3.2.0;workstation;Intel(R) Pentium(R) Dual CPU E2180;Russian Federation;i686;Debian
498497;1;224390;497;973;10.04;2.6.32;workstation;AMD Athlon(tm) XP 3000;Germany;i686;Ubuntu
442247;1;74668;497;1028;10.04;2.6.32;workstation;Intel(R) Pentium(R) 4 CPU 2.40GHz;Netherlands;i686;Ubuntu
141774;4;26588;4050;4095;8 (jessie);4.3.0;workstation;Intel(R) Atom(TM) CPU D525;Germany;x86_64;Debian
341822;0;149450;2026;1686;\N;2.6.22;workstation;;France;i686;Ubuntu
234822;8;548909;7867;8833;\N;2.6.35;workstation;Intel(R) Core(TM) i7 CPU 920;Canada;x86_64;Ubuntu
333353;2;3635211;1878;5652;10.04;3.0.0;workstation;Intel(R) Core(TM)2 Duo CPU E8400;Australia;x86_64;Ubuntu
455987;2;110387;7982;2055;2.1;3.19.1;workstation;Intel(R) Core(TM)2 Duo CPU E8500;Switzerland;x86_64;Gentoo Linux
498558;2;327680;4096;0;11.04;2.6.38;workstation;Intel Core 2 Duo;Canada;x86_64;Kubuntu
498596;2;1466392;2014;2037;11.10;3.0.0;workstation;Intel(R) Pentium(R) D CPU 2.80GHz;Brazil;i686;Ubuntu
352609;4;4553417;8165;4194;14.1;3.18.20;workstation;Intel(R) Core(TM) i5 CPU 750;United States;x86_64;Slackware
369493;2;81920;1024;0;\N;2.6.38;workstation;AMD Athlon(tm) 64 Processor 3200+;Romania;i386;Gentoo Linux
433570;1;122880;128;0;Squeeze;2.6.32;workstation;1 x AMD Athlon 64 3000+;Brazil;x86_64;Debian
433570;2;163840;2000;0;9.04;2.6.28;workstation;AMD Sempron;Brazil;x86_64;Ubuntu
129206;4;2197731;7920;2000;\N;2.6.18;workstation;Intel(R) Xeon(R) CPU X5450;United States;x86_64;Red Hat
480215;1;317440;1024;0;2011-09;3.0.4;workstation;AMD Athlon 64;Venezuela;unknown;Arch
383241;4;296396;3203;4095;n/a;3.3.8;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Italy;x86_64;Arch
498710;4;1280000;4000;0;wheezy;2.6.32;workstation;Intel Core 2 Duo;Poland;amd64;Debian
457630;2;452448;8005;19339;10.04;2.6.32;workstation;Intel(R) Core(TM)2 Duo CPU E7600;Germany;x86_64;Ubuntu
481155;2;11420787;7943;9620;13.1.0;3.19.0;workstation;Intel(R) Pentium(R) CPU G3220;Vietnam;x86_64;Slackware
337522;2;146340;2012;1020;\N;2.6.32;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4600+;France;i686;Ubuntu
437175;2;\N;\N;\N;17.2;3.13.0;workstation;Intel(R) Core(TM) i3-3220 CPU;United Kingdom;i686;Linux Mint
468834;2;655360;4000;0;11.11;3.0.0;workstation;Intel Core 2 Duo;United States;unknown;Kubuntu
456043;2;184320;2000;0;\N;2.6.30;workstation;1 x Intel Core 2 Duo CPU E7500;Brazil;i686;Arch
499016;4;348160;4096;0;11.04;2.6.38;workstation;;Norway;amd64;Ubuntu
343985;4;512000;5968;17482;22;3.17.8;workstation;Intel Xeon;United States;x86_64;Fedora
158780;4;5074989;7991;4103;amd64;2.6.36;workstation;Intel(R) Core(TM)2 Quad CPU Q9650;Norway;x86_64;Gentoo Linux
369553;1;7649;60;282;4.0;2.6.24;workstation;Pentium III (Katmai);South Africa;i686;Debian
369553;1;74381;122;745;5.0.3;2.6.26;workstation;Pentium III (Coppermine);South Africa;i686;Debian
499139;2;465694;2006;7625;16;3.7.5;workstation;Intel(R) Core(TM)2 Duo CPU E6550;Brazil;i686;Fedora
499301;4;340820;7922;9703;10.04;2.6.32;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;United States;x86_64;Ubuntu
44478;4;359150;3016;2055;11.4;3.4.63;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Belgium;x86_64;openSUSE
449500;1;320000;512;4000;6.0.2;2.6.32;workstation;Intel Pentium III;Italy;i386;Debian
293468;2;512000;4000;0;10.04;2.6.32;workstation;Intel Pentium 4;Netherlands;unknown;Ubuntu
175931;8;1048576;2000;0;10.04;2.6.32;workstation;Intel Core i7 870;Brazil;x86;Ubuntu
177640;2;2274356;4024;3906;11.10;3.0.0;workstation;Pentium(R) Dual-Core CPU E5400;Switzerland;i686;Ubuntu
307222;1;151660;1000;957;6.0.3 Lenny;2.6.32;workstation;Intel(R) Atom(TM) CPU Z510;Italy;i686;Debian
493887;2;140000;2048;0;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Duo CPU E8400;Brazil;unknown;Ubuntu
99126;4;1681862;7751;0;10.04;2.6.32;workstation;AMD Phenom(tm) II X4 955 Processor;Spain;x86_64;Ubuntu
499849;1;163840;100000;0;11.04;2.6.38;workstation;AMD Sempron;United States;i386;Ubuntu
400228;4;224811;7988;10048;14;3.1.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9450;United States;x86_64;Fedora
436806;1;74992;2006;512;rolling;3.12.9;workstation;AMD Sempron(tm) Processor 2800;Argentina;x86_64;Arch
198479;2;512000;2009;0;7.4 Weezy;3.8.0;workstation;AMD Athlon 64;Sweden;unknown;Debian
466402;4;301728;7486;1906;2.0.3;2.6.39;workstation;AMD Phenom(tm) 9650 Quad-Core Processor;Hong Kong;x86_64;Gentoo Linux
466402;4;291006;7875;9593;10.04;2.6.32;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Hong Kong;x86_64;Ubuntu
466402;8;21827424;24112;49152;10.04;3.2.0;workstation;Intel(R) Core(TM) i7 CPU 930;Hong Kong;x86_64;Ubuntu
500246;1;81920;512;0;wheezy;3.2.65;workstation;1 x Intel Pentium Dual Core 2.5 GHz;Poland;amd64;Debian
402639;2;104217;3144;2002;11.04;2.6.38;workstation;Intel(R) Core(TM)2 CPU 6600;Spain;x86_64;Ubuntu
433091;4;25297510;7987;2863;KNOPPIX 6.7.1;2.6.32;workstation;i7-870;Netherlands;unknown;Knoppix
500360;2;424354;3022;2929;11.04;2.6.38;workstation;Intel(R) Core(TM)2 CPU E8400;Portugal;i686;Ubuntu
500493;8;81920;1;0;17;3.4.3;workstation;Intel I7;India;i686;Fedora
500524;0;112472;1010;408;\N;2.6.9;workstation;;United States;i686;CentOS
211110;1;368640;256;1906;6.0.2;2.6.32;workstation;Intel Pentium II;France;x86;Debian
500812;1;163840;1500;0;squeeze;2.6.32;workstation;Intel Core 2 Duo;El Salvador;unknown;Debian
406014;2;2850190;3955;4095;\N;3.2.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5200;Germany;x86_64;Ubuntu
450805;2;649563;1498;1904;\N;2.6.38;workstation;Intel(R) Pentium(R) 4 CPU 3.20GHz;Bulgaria;i686;Ubuntu
331915;2;294050;2012;10001;\N;2.6.40;workstation;Intel(R) Pentium(R) 4 CPU 3.60GHz;United States;i686;Fedora
85732;2;465665;3954;5852;\N;2.6.32;workstation;Intel(R) Core(TM)2 Duo CPU E7200;Ireland;x86_64;Ubuntu
69173;4;2097152;8000;0;Debian 8,jessie;3.16;workstation;AMD 64 bits;Italy;amd64;Debian
247584;8;1048576;8192;0;11.10;3.0.0;workstation;Intel Core i7;United Kingdom;unknown;Ubuntu
155038;4;638569;7992;16394;2.0.3;2.6.38;workstation;AMD Phenom(tm) II X4 955 Processor;Netherlands;x86_64;Gentoo Linux
289234;2;804927;4052;7248;\N;2.6.28;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4800+;United States;i686;DIY
481954;1;163840;2000;0;22;3.17.6;workstation;Intel Core 2 Duo;France;unknown;Fedora
501775;4;1048576;4000;0;11.04;2.6.38;workstation;1;Brazil;unknown;Ubuntu
481954;1;163840;2000;0;21;3.17.6;workstation;Intel Core 2 Duo;France;unknown;Fedora
483244;4;586042;8010;0;\N;2.6.38;workstation;giu-17;Germany;x86_64;Debian
482457;2;163840;1500;0;11.1;2.6.35;workstation;Intel Pentium 4;United Kingdom;x86;openSUSE
502494;3;126092;3711;5760;15;2.6.40;workstation;AMD Phenom(tm) II X3 720 Processor;Brazil;x86_64;Fedora
502496;1;512000;2000;0;Debian Edition;3.2.0;workstation;Intel Pentium 4;Canada;i386;Linux Mint
217056;4;4117681;8111;1020;unstable;3.16.0;workstation;AMD Athlon(tm) II X4 620 Processor;United States;i686;Debian
321520;1;146159;3908;5918;11.10;3.11.0;workstation;Intel(R) Core(TM)2 Duo CPU E8500;United States;i686;Ubuntu
418552;2;1048576;8192;18442;Slackware64-14.0;3.2.29;workstation;Intel Core 2 Duo E8400;Czech Republic;x86_64;Slackware
438765;1;1536000;512;0;testing;2.6.39;workstation;AMD AthlonXP;Sweden;x86;Debian
217056;4;7608118;16082;3837;6.0.1;3.16.0;workstation;AMD Athlon(tm) II X4 620 Processor;United States;x86_64;Debian
502444;2;151174;992;965;10.04;2.6.32;workstation;Intel(R) Pentium(R) Dual CPU E2200;Venezuela;i686;Ubuntu
461077;2;327680;2048;1000;4.0;2.6.17;workstation;AMD Athlon 64;Russian Federation;x86_64;ALT Linux
501125;2;245760;500;0;15;2.6.40;workstation;1;Australia;i686;Fedora
297354;2;466256;3963;3906;10.04;2.6.32;workstation;Intel(R) Xeon(R) CPU W3503;France;x86_64;Ubuntu
288282;4;334698;12013;6016;linux;3.2.11;workstation;AMD Phenom(tm) II X4 965 Processor;United Kingdom;x86_64;Gentoo Linux
